file,sheet,codice_rispondente,col_index,domanda,risposta,etichette
Studenti.xlsx,Risposte del modulo 1,IECO10,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,facendomi capire alcuni concetti in modo più veloce,
Studenti.xlsx,Risposte del modulo 1,IECO10,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,rielaborando concetti che facevo fatica a capire,
Studenti.xlsx,Risposte del modulo 1,IECO10,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,.,
Studenti.xlsx,Risposte del modulo 1,IECO10,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","contro :alcune persone fanno abuso dell’IA, pro: può essere uno strumento utile che velocizza lo studio",
Studenti.xlsx,Risposte del modulo 1,IECO10,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",le pratiche di risoluzione dei quiz,
Studenti.xlsx,Risposte del modulo 1,Atti14,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Non sono molto pratica e non conosco bene le sue funzioni,
Studenti.xlsx,Risposte del modulo 1,Atti14,2,Quali sono i tuoi strumenti preferiti e perché?,Chat gpt abbastanza facile da usare,
Studenti.xlsx,Risposte del modulo 1,Atti14,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Chiedo di aiutare a fare riassunti o chiarirmi informazioni più complesse,
Studenti.xlsx,Risposte del modulo 1,Atti14,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Ciao puoi aiutarmi a riassumere questi appunti in maniera completa e universitaria,
Studenti.xlsx,Risposte del modulo 1,Atti14,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Mi velocizza nello studio e completa le informazioni,
Studenti.xlsx,Risposte del modulo 1,Atti14,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Ho approfondito informazioni che non capivo,
Studenti.xlsx,Risposte del modulo 1,Atti14,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nell’ottobre risposte chiare sin da subito,
Studenti.xlsx,Risposte del modulo 1,Atti14,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",Velocizzare lo studio/ non ottenere informazioni vere,
Studenti.xlsx,Risposte del modulo 1,Atti14,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Facilitare compiti per cui si dovrebbe avere una conoscenza già approfondita,
Studenti.xlsx,Risposte del modulo 1,illo24,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","""-""",
Studenti.xlsx,Risposte del modulo 1,illo24,2,Quali sono i tuoi strumenti preferiti e perché?,Chat gpt perché riesce a fornire risposte chiare ed immediate,
Studenti.xlsx,Risposte del modulo 1,illo24,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Chiedendo di riassumere,
Studenti.xlsx,Risposte del modulo 1,illo24,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Mi riassumi questo testo?,
Studenti.xlsx,Risposte del modulo 1,illo24,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Mi aiuta a schematizzare argomenti più complessi,
Studenti.xlsx,Risposte del modulo 1,illo24,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Crea degli schemi sui punti più importanti in maniera più veloce,
Studenti.xlsx,Risposte del modulo 1,illo24,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna,
Studenti.xlsx,Risposte del modulo 1,illo24,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",I pro sono che sicuramente aiuta a sintetizzare rendendo più veloce lo studio e l'apprendimento ma i contro possono essere ad esempio la completa sostituzione dell'intelligenza artificiale che ostacola l'apprendimento,
Studenti.xlsx,Risposte del modulo 1,illo24,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Ad esempio la scrittura di testi completi,
Studenti.xlsx,Risposte del modulo 1,OSTA30,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",“_”,
Studenti.xlsx,Risposte del modulo 1,OSTA30,2,Quali sono i tuoi strumenti preferiti e perché?,Chat GPT,
Studenti.xlsx,Risposte del modulo 1,OSTA30,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Trovare info che non trovo nei manuali,
Studenti.xlsx,Risposte del modulo 1,OSTA30,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Riassumi questo testo,
Studenti.xlsx,Risposte del modulo 1,OSTA30,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Mi semplifica le informazioni,
Studenti.xlsx,Risposte del modulo 1,OSTA30,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Non trovavo una soluzione precisa sulle slides del professore (numero di item di u test) e mi ha aiutato,
Studenti.xlsx,Risposte del modulo 1,OSTA30,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna,
Studenti.xlsx,Risposte del modulo 1,OSTA30,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Pro: velocizza l’apprendimento di info, 
Contro: non conosco la teoria",
Studenti.xlsx,Risposte del modulo 1,OSTA30,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","Risolvere test, perché in quel caso stai falsando un documento e inoltre non impari cose fondamentali per la tua preparazione futura",
Studenti.xlsx,Risposte del modulo 1,ozzi13,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,ozzi13,2,Quali sono i tuoi strumenti preferiti e perché?,chatgpt perché facilita lo studio,
Studenti.xlsx,Risposte del modulo 1,ozzi13,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,cercare risposte a temi che non conosco,
Studenti.xlsx,Risposte del modulo 1,ozzi13,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",mi puoi fornire la definizione di?,
Studenti.xlsx,Risposte del modulo 1,ozzi13,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,per avere informazioni più dettagliate,
Studenti.xlsx,Risposte del modulo 1,ozzi13,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,approfondimento di nuovi argomenti,
Studenti.xlsx,Risposte del modulo 1,ozzi13,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,nessuna,
Studenti.xlsx,Risposte del modulo 1,ozzi13,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",pro facilita lo studio contro sostituisce lo studio individuale,
Studenti.xlsx,Risposte del modulo 1,ozzi13,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",stesura di testi,
Studenti.xlsx,Risposte del modulo 1,Lman28,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,Lman28,2,Quali sono i tuoi strumenti preferiti e perché?,"ChatGPT, è un aiuto e un sostegno solido.",
Studenti.xlsx,Risposte del modulo 1,Lman28,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Lo potrei identificare come un “miglioratore” delle mie performance.,
Studenti.xlsx,Risposte del modulo 1,Lman28,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",“ Puoi spiegarmi cosa intende dire con questa frase?” “Rielabora in modo semplice questo concetto” “aiutami a capire di cosa si tratta” .,
Studenti.xlsx,Risposte del modulo 1,Lman28,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,È un supporto davvero efficiente e dettagliato.,
Studenti.xlsx,Risposte del modulo 1,Lman28,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Riesco a produrre testi in modo più specifico e con termini diversi dai soliti che conosciamo. Riesco anche ad avere una struttura di testo migliore per eventuali compiti assegnati.,
Studenti.xlsx,Risposte del modulo 1,Lman28,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna,
Studenti.xlsx,Risposte del modulo 1,Lman28,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Pro: aiuto sostanziale 
contro: forse c’è una semplificazione del lavoro, l’impegno è fortemente ridotto.",
Studenti.xlsx,Risposte del modulo 1,Lman28,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","Scrivere tesi, creare da 0 elaborati da consegnare.",
Studenti.xlsx,Risposte del modulo 1,Orvi02,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,Orvi02,2,Quali sono i tuoi strumenti preferiti e perché?,ChatGPT perchè essendo lenta nello studio mi velocizza,
Studenti.xlsx,Risposte del modulo 1,Orvi02,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Facendo riassunti,
Studenti.xlsx,Risposte del modulo 1,Orvi02,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Spiegami in maniera elementare…,
Studenti.xlsx,Risposte del modulo 1,Orvi02,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Mi aiuta a rielaborare i pensieri,
Studenti.xlsx,Risposte del modulo 1,Orvi02,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,"Se una parte di un libro per un esame non è chiara, chiedo di rielaborarla in maniera diversa e più chiara",
Studenti.xlsx,Risposte del modulo 1,Orvi02,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,A volte il bot si inceppava non leggendo il documento inserito,
Studenti.xlsx,Risposte del modulo 1,Orvi02,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Pro: velocizzazione comprensione testi, rielaborazione e sinonimi
Contro: si perde l’autonomia di ragionamento, si tende a cercare la via più veloce (bot), riducendo lo span di attenzione",
Studenti.xlsx,Risposte del modulo 1,Orvi02,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","Scrivere tesi e temi importanti, poiché va a distorcere la visione generale sia da parte di chi valuta sia del valutato",
Studenti.xlsx,Risposte del modulo 1,Gelo05,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,Gelo05,2,Quali sono i tuoi strumenti preferiti e perché?,Veloce,
Studenti.xlsx,Risposte del modulo 1,Gelo05,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Approfondire,
Studenti.xlsx,Risposte del modulo 1,Gelo05,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Spiegare in maniera semplice e breve,
Studenti.xlsx,Risposte del modulo 1,Gelo05,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Perché spiega brevemente e in modo facile da comprendere,
Studenti.xlsx,Risposte del modulo 1,Gelo05,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Approfondimenti in maniera veloce e chiara,
Studenti.xlsx,Risposte del modulo 1,Gelo05,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,A volte non risponde alle domande,
Studenti.xlsx,Risposte del modulo 1,Gelo05,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Pro concetti più facilmente reperibili
Contro si perde l’autonomia della ricerca",
